data_id,Date,calendar_enabled,remote_start_enabled,vehicle_id,display_name,color,backseat_token,notifications_enabled,vin,backseat_token_updated_at,id,tokens,id_s,state,user_charge_enable_request,time_to_full_charge,charge_current_request,charge_enable_request,charge_to_max_range,charger_phases,battery_heater_on,managed_charging_start_time,battery_range,charger_power,charge_limit_soc,charger_pilot_current,charge_port_latch,battery_current,charger_actual_current,scheduled_charging_pending,fast_charger_type,usable_battery_level,motorized_charge_port,charge_limit_soc_std,not_enough_power_to_heat,battery_level,charge_energy_added,charge_port_door_open,max_range_charge_counter,charge_limit_soc_max,ideal_battery_range,managed_charging_active,charging_state,fast_charger_present,trip_charging,managed_charging_user_canceled,scheduled_charging_start_time,est_battery_range,charge_rate,charger_voltage,charge_current_request_max,eu_vehicle,charge_miles_added_ideal,charge_limit_soc_min,charge_miles_added_rated,inside_temp,longitude,heading,gps_as_of,latitude,speed,shift_state,seat_heater_rear_right,seat_heater_rear_left_back,seat_heater_left,passenger_temp_setting,is_auto_conditioning_on,driver_temp_setting,outside_temp,seat_heater_rear_center,is_rear_defroster_on,seat_heater_rear_right_back,smart_preconditioning,seat_heater_right,fan_status,is_front_defroster_on,seat_heater_rear_left,gui_charge_rate_units,gui_24_hour_time,gui_temperature_units,gui_range_display,gui_distance_units,sun_roof_installed,rhd,remote_start_supported,homelink_nearby,parsed_calendar_supported,spoiler_type,ft,odometer,remote_start,pr,has_spoiler,roof_color,perf_config,valet_mode,calendar_supported,pf,sun_roof_percent_open,third_row_seats,seat_type,api_version,rear_seat_heaters,rt,exterior_color,df,autopark_state,sun_roof_state,notifications_supported,vehicle_name,dr,autopark_style,car_type,wheel_type,locked,center_display_state,last_autopark_error,car_version,dark_rims,autopark_state_v2,inside_tempF,driver_temp_settingF,outside_tempF,odometerF,idleNumber,sleepNumber,driveNumber,chargeNumber,polling,idleTime,running,rerunning,maxRange,left_temp_direction,max_avail_temp,is_climate_on,right_temp_direction,min_avail_temp,rear_seat_type,power,steering_wheel_heater,wiper_blade_heater,side_mirror_heaters,elevation
2370,"2024-01-24 21:01:02",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,1,0.42,32,1,,1,0,,281.49,7,90,32,Engaged,,32,0,ACSingleWireCAN,86,,,,86,22.39,1,,,281.49,,Charging,0,,,,284.15,30.8,222,32,1,102.0,,102.0,14.1,1.814818,,,47.8918,,,0,,0,20.0,0,20.0,13.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41901.253059,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,57,,55,,0,0,0,6,,0,0,0,0,,,0,,,0,-7,0,0,0,
2371,"2024-01-24 21:02:07",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,True,0,0,0,0,,,,,,,,,,,
2372,"2024-01-24 21:03:05",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,1,0.42,32,1,,1,0,,282.63,7,90,32,Engaged,,32,0,ACSingleWireCAN,86,,,,86,22.64,1,,,282.63,,Charging,0,,,,285.3,30.6,223,32,1,103.0,,103.0,14.1,1.814818,,,47.8918,,,0,,0,20.0,0,20.0,13.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41901.253059,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,57,,55,,0,0,0,6,,0,0,0,0,,,0,,,0,-7,0,0,0,
2373,"2024-01-24 21:04:02",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,1,0.33,32,1,,1,0,,283.2,7,90,32,Engaged,,32,0,ACSingleWireCAN,87,,,,87,22.79,1,,,283.2,,Charging,0,,,,285.97,30.6,222,32,1,103.5,,103.5,14.1,1.814818,,,47.8918,,,0,,0,20.0,0,20.0,13.0,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41901.253059,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,57,,55,,0,0,0,6,,0,0,0,0,,,0,,,0,-7,0,0,0,
2374,"2024-01-24 21:05:08",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,True,0,0,0,0,,,,,,,,,,,
2375,"2024-01-24 21:06:07",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,True,0,0,0,0,,,,,,,,,,,
2376,"2024-01-24 21:07:05",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,1,0.33,32,1,,1,0,,284.44,7,90,32,Engaged,,32,0,ACSingleWireCAN,87,,,,87,23.04,1,,,284.44,,Charging,0,,,,287.13,30.7,221,32,1,104.5,,104.5,14.0,1.814818,,,47.8918,,,0,,0,20.0,0,20.0,12.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41901.253059,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,57,,54,,0,0,0,6,,0,0,0,0,,,0,,,0,-7,0,0,0,
2377,"2024-01-24 21:08:05",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,1,0.25,32,1,,1,0,,285.01,7,90,32,Engaged,,32,0,ACSingleWireCAN,87,,,,87,23.16,1,,,285.01,,Charging,0,,,,287.7,30.5,221,32,1,105.5,,105.5,14.0,1.814818,,,47.8918,,,0,,0,20.0,0,20.0,12.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41901.253059,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,57,,54,,0,0,0,6,,0,0,0,0,,,0,,,0,-7,0,0,0,
2378,"2024-01-24 21:09:08",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,True,0,0,0,0,,,,,,,,,,,
2379,"2024-01-24 21:10:05",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,1,0.25,32,1,,1,0,,286.24,7,90,32,Engaged,,32,0,ACSingleWireCAN,87,,,,88,23.43,1,,,286.24,,Charging,0,,,,288.95,30.6,221,32,1,106.5,,106.5,14.0,1.814818,,,47.8918,,,0,,0,20.0,0,20.0,12.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41901.253059,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,57,,54,,0,0,0,6,,0,0,0,0,,,0,,,0,-7,0,0,0,
2380,"2024-01-24 21:11:03",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,1,0.25,32,1,,1,0,,286.82,7,90,32,Engaged,,32,0,ACSingleWireCAN,88,,,,88,23.56,1,,,286.82,,Charging,0,,,,289.53,30.5,224,32,1,107.0,,107.0,14.0,1.814818,,,47.8918,,,0,,0,20.0,0,20.0,12.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41901.253059,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,57,,54,,0,0,0,6,,0,0,0,0,,,0,,,0,-7,0,0,0,
2381,"2024-01-24 21:12:09",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,True,0,0,0,0,,,,,,,,,,,
2382,"2024-01-24 21:13:02",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,1,0.25,32,1,,1,0,,287.96,7,90,32,Engaged,,32,0,ACSingleWireCAN,88,,,,88,23.83,1,,,287.96,,Charging,0,,,,290.78,30.6,224,32,1,108.5,,108.5,13.9,1.814818,,,47.8918,,,0,,0,20.0,0,20.0,12.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41901.253059,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,57,,54,,0,0,0,6,,0,0,0,0,,,0,,,0,-7,0,0,0,
2383,"2024-01-24 21:14:03",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,1,0.17,32,1,,1,0,,288.05,7,90,32,Engaged,,32,0,ACSingleWireCAN,88,,,,88,23.83,1,,,288.05,,Charging,0,,,,290.78,30.4,224,32,1,108.5,,108.5,13.9,1.814818,,,47.8918,,,0,,0,20.0,0,20.0,12.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41901.253059,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,57,,54,,0,0,0,6,,0,0,0,0,,,0,,,0,-7,0,0,0,
2384,"2024-01-24 21:15:07",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,True,0,0,0,0,,,,,,,,,,,
2385,"2024-01-24 21:16:02",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,1,0.17,32,1,,1,0,,289.2,7,90,32,Engaged,,32,0,ACSingleWireCAN,88,,,,89,24.08,1,,,289.2,,Charging,0,,,,291.93,30.6,223,32,1,109.5,,109.5,13.9,1.814818,,,47.8918,,,0,,0,20.0,0,20.0,12.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41901.253059,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,57,,54,,0,0,0,6,,0,0,0,0,,,0,,,0,-7,0,0,0,
2386,"2024-01-24 21:17:07",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,True,0,0,0,0,,,,,,,,,,,
2387,"2024-01-24 21:18:02",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,1,0.08,32,1,,1,0,,290.43,7,90,32,Engaged,,32,0,ACSingleWireCAN,89,,,,89,24.36,1,,,290.43,,Charging,0,,,,293.18,30.7,224,32,1,110.5,,110.5,13.8,1.814818,,,47.8918,,,0,,0,20.0,0,20.0,12.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41901.253059,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,56,,54,,0,0,0,6,,0,0,0,0,,,0,,,0,-7,0,0,0,
2388,"2024-01-24 21:19:03",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,1,0.08,32,1,,1,0,,291.0,7,90,32,Engaged,,32,0,ACSingleWireCAN,89,,,,89,24.48,1,,,291.0,,Charging,0,,,,293.76,30.5,225,32,1,111.5,,111.5,13.8,1.814818,,,47.8918,,,0,,0,20.0,0,20.0,12.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41901.253059,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,56,,54,,0,0,0,6,,0,0,0,0,,,0,,,0,-7,0,0,0,
2389,"2024-01-24 21:20:02",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,1,0.08,32,1,,1,0,,291.58,7,90,32,Engaged,,32,0,ACSingleWireCAN,89,,,,89,24.61,1,,,291.58,,Charging,0,,,,294.34,30.7,224,32,1,112.0,,112.0,13.8,1.814818,,,47.8918,,,0,,0,20.0,0,20.0,12.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41901.253059,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,56,,54,,0,0,0,6,,0,0,0,0,,,0,,,0,-7,0,0,0,
2390,"2024-01-24 21:21:04",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,1,0.08,32,1,,1,0,,292.15,7,90,32,Engaged,,32,0,ACSingleWireCAN,89,,,,89,24.73,1,,,292.15,,Charging,0,,,,294.91,30.7,223,32,1,112.5,,112.5,13.8,1.814818,,,47.8918,,,0,,0,20.0,0,20.0,12.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41901.253059,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,56,,54,,0,0,0,6,,0,0,0,0,,,0,,,0,-7,0,0,0,
2391,"2024-01-24 21:22:03",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,1,0.08,32,1,,1,0,,292.72,7,90,32,Engaged,,32,0,ACSingleWireCAN,89,,,,89,24.86,1,,,292.72,,Charging,0,,,,295.49,30.2,222,32,1,113.0,,113.0,13.8,1.814818,,,47.8918,,,0,,0,20.0,0,20.0,12.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41901.253059,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,56,,54,,0,0,0,6,,0,0,0,0,,,0,,,0,-7,0,0,0,
2392,"2024-01-24 21:23:03",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,1,0.08,32,1,,1,0,,292.72,7,90,32,Engaged,,32,0,ACSingleWireCAN,89,,,,89,24.86,1,,,292.72,,Charging,0,,,,295.49,30.7,224,32,1,113.0,,113.0,13.8,1.814818,,,47.8918,,,0,,0,20.0,0,20.0,12.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41901.253059,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,56,,54,,0,0,0,6,,0,0,0,0,,,0,,,0,-7,0,0,0,
2393,"2024-01-24 21:24:08",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,True,0,0,0,0,,,,,,,,,,,
2394,"2024-01-24 21:25:02",,,,,,,,LRW3E7EB1MC418960,IEC,,0,,online,1,0.08,32,1,,1,0,,293.55,7,90,32,Engaged,,33,0,ACSingleWireCAN,89,,,,89,25.13,1,,,293.55,,Charging,0,,,,296.74,30.6,222,32,1,114.0,,114.0,13.7,1.814818,,,47.8918,,,0,,0,20.0,0,20.0,12.5,0,0,,,0,0,0,0,,,,,,,0,,0,,,0,41901.253059,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,56,,54,,0,0,0,6,,0,0,0,0,,,0,,,0,-7,0,0,0,
2395,"2024-01-24 21:26:08",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,True,0,0,0,0,,,,,,,,,,,
2396,"2024-01-24 21:27:08",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,True,0,0,0,0,,,,,,,,,,,
2397,"2024-01-24 21:28:07",,,,,,,,,,,,,online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,True,0,0,0,0,,,,,,,,,,,
2398,"2024-01-24 21:29:02",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,294.53,0,90,16,Engaged,,0,0,,90,,,,90,25.26,0,,,294.53,,Disconnected,0,,,,297.31,0.0,2,16,1,115.0,,115.0,15.5,1.814818,,,47.8918,4,D,0,,1,19.0,1,19.0,12.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41901.254923,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,0,,,"2023.44.30.9 eef9697",0,,59,,54,,0,0,26,6,,0,0,0,0,,,1,,,1,5,0,0,0,109.3
2399,"2024-01-24 21:29:23",,,,,,,,LRW3E7EB1MC418960,,,0,,online,,0.0,16,1,,,0,,294.53,0,90,16,Engaged,,0,0,,90,,,,90,25.26,0,,,294.53,,Disconnected,0,,,,296.74,0.0,2,16,1,115.0,,115.0,16.4,1.814818,,,47.8918,15,D,0,,1,19.0,1,19.0,12.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41901.293448,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,61,,54,,0,0,26,0,,0,0,0,0,,,1,,,1,2,0,0,0,109.3
2400,"2024-01-24 21:30:04",,,,,,,,LRW3E7EB1MC418960,,,0,"3.15 3.075 3.05 3.125",online,,0.0,16,1,,,0,,293.96,0,90,16,Engaged,,0,0,,90,,,,90,25.26,0,,,293.96,,Disconnected,0,,,,292.38,0.0,2,16,1,115.0,,115.0,17.7,1.817716,148,,47.890481,19,D,0,,1,19.0,1,19.0,12.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41901.482966,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,63,,54,,0,0,26,0,,0,0,0,0,,,1,,,1,-23,0,0,0,107.0
2401,"2024-01-24 21:30:25",,,,,,,,LRW3E7EB1MC418960,,,0,"3.15 3.075 3.05 3.125",online,,0.0,16,1,,,0,,293.96,0,90,16,Engaged,,0,0,,90,,,,90,25.26,0,,,293.96,,Disconnected,0,,,,291.23,0.0,2,16,1,115.0,,115.0,18.1,1.816018,239,,47.889625,31,D,0,,1,19.0,1,19.0,12.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41901.598541,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,64,,54,,0,0,26,0,,0,0,0,0,,,1,,,1,12,0,0,0,107.0
2402,"2024-01-24 21:31:03",,,,,,,,LRW3E7EB1MC418960,,,0,"3.15 3.075 3.05 3.125",online,,0.0,16,1,,,0,,293.38,0,90,16,Engaged,,0,0,,90,,,,90,25.26,0,,,293.38,,Disconnected,0,,,,287.29,0.0,2,16,1,115.0,,115.0,18.5,1.81575,136,,47.88721,13,D,0,,1,19.0,1,19.0,12.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41901.825342,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,65,,54,,0,0,26,0,,0,0,0,0,,,1,,,1,-17,0,0,0,109.9
2403,"2024-01-24 21:31:24",,,,,,,,LRW3E7EB1MC418960,,,0,"3.15 3.075 3.05 3.125",online,,0.0,16,1,,,0,,293.38,0,90,16,Engaged,,0,0,,90,,,,90,25.26,0,,,293.38,,Disconnected,0,,,,286.23,0.0,2,16,1,115.0,,115.0,18.6,1.813441,237,,47.886445,17,D,0,,1,19.0,1,19.0,12.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41901.946509,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,65,,54,,0,0,26,0,,0,0,0,0,,,1,,,1,-9,0,0,0,109.9
2404,"2024-01-24 21:32:03",,,,,,,,LRW3E7EB1MC418960,,,0,"3.15 3.075 3.05 3.125",online,,0.0,16,1,,,0,,292.72,0,90,16,Engaged,,0,0,,89,,,,89,25.26,0,,,292.72,,Disconnected,0,,,,283.03,0.0,2,16,1,115.0,,115.0,18.8,1.816403,149,,47.882647,34,D,0,,1,19.0,1,19.0,12.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41902.238554,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,65,,54,,0,0,26,0,,0,0,0,0,,,1,,,1,-35,0,0,0,105.0
2405,"2024-01-24 21:32:24",,,,,,,,LRW3E7EB1MC418960,,,0,"3.15 3.075 3.1 3.15",online,,0.0,16,1,,,0,,292.72,0,90,16,Engaged,,0,0,,89,,,,90,25.26,0,,,292.72,,Disconnected,0,,,,282.79,0.0,2,16,1,115.0,,115.0,18.9,1.815006,241,,47.881562,47,D,0,,1,19.0,1,19.0,12.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41902.358478,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,66,,54,,0,0,26,0,,0,0,0,0,,,1,,,1,64,0,0,0,105.0
2406,"2024-01-24 21:33:03",,,,,,,,LRW3E7EB1MC418960,,,0,"3.15 3.1 3.1 3.15",online,,0.0,16,1,,,0,,291.58,0,90,16,Engaged,,0,0,,89,,,,89,25.26,0,,,291.58,,Disconnected,0,,,,275.92,0.0,2,16,1,115.0,,115.0,18.9,1.806245,238,,47.878272,23,D,0,,1,19.0,1,19.0,12.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41902.842527,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,66,,54,,0,0,26,0,,0,0,0,0,,,1,,,1,0,0,0,0,105.8
2407,"2024-01-24 21:33:25",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.1 3.1 3.15",online,,0.0,16,1,,,0,,291.58,0,90,16,Engaged,,0,0,,89,,,,89,25.26,0,,,291.58,,Disconnected,0,,,,280.14,0.0,2,16,1,115.0,,115.0,19.0,1.803558,240,,47.877196,34,D,0,,1,19.0,1,19.0,12.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41902.980471,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,66,,54,,0,0,26,0,,0,0,0,0,,,1,,,1,22,0,0,0,105.8
2408,"2024-01-24 21:34:03",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.1 3.1 3.15",online,,0.0,16,1,,,0,,291.58,0,90,16,Engaged,,0,0,,89,,,,89,25.26,0,,,291.58,,Disconnected,0,,,,281.69,0.0,2,16,1,115.0,,115.0,19.0,1.796588,242,,47.874693,34,D,0,,1,19.0,1,19.0,12.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41903.357022,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,66,,54,,0,0,26,0,,0,0,0,0,,,1,,,1,-1,0,0,0,103.2
2409,"2024-01-24 21:34:24",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.1 3.1 3.15",online,,0.0,16,1,,,0,,291.58,0,90,16,Engaged,,0,0,,89,,,,89,25.26,0,,,291.58,,Disconnected,0,,,,281.69,0.0,2,16,1,115.0,,115.0,19.3,1.792854,243,,47.873373,34,D,0,,1,20.0,1,20.0,12.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41903.553997,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,66,,54,,0,0,26,0,,0,0,0,0,,,1,,,1,10,0,0,0,103.2
2410,"2024-01-24 21:35:03",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.1 3.1 3.15",online,,0.0,16,1,,,0,,291.0,0,90,16,Engaged,,0,0,,89,,,,89,25.26,0,,,291.0,,Disconnected,0,,,,281.45,0.0,2,16,1,115.0,,115.0,19.6,1.785085,240,,47.87031,43,D,0,,1,20.0,1,20.0,12.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41903.970937,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,67,,54,,0,0,26,0,,0,0,0,0,,,1,,,1,13,0,0,0,101.9
2411,"2024-01-24 21:35:24",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.1 3.1 3.15",online,,0.0,16,1,,,0,,291.0,0,90,16,Engaged,,0,0,,89,,,,89,25.26,0,,,291.0,,Disconnected,0,,,,278.42,0.0,2,16,1,115.0,,115.0,19.7,1.780322,244,,47.868611,43,D,0,,1,20.0,1,20.0,12.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41904.222592,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,67,,54,,0,0,26,0,,0,0,0,0,,,1,,,1,8,0,0,0,101.9
2412,"2024-01-24 21:36:03",,,,,,,,LRW3E7EB1MC418960,,,0,"3.2 3.1 3.1 3.15",online,,0.0,16,1,,,0,,290.34,0,90,16,Engaged,,0,0,,89,,,,89,25.26,0,,,290.34,,Disconnected,0,,,,285.88,0.0,2,16,1,115.0,,115.0,19.9,1.771291,243,,47.865619,39,D,0,,1,20.0,1,20.0,12.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41904.682407,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,67,,54,,0,0,26,0,,0,0,0,0,,,1,,,1,-4,0,0,0,104.4
2413,"2024-01-24 21:36:24",,,,,,,,LRW3E7EB1MC418960,,,0,"3.2 3.15 3.1 3.2",online,,0.0,16,1,,,0,,290.34,0,90,16,Engaged,,0,0,,89,,,,89,25.26,0,,,290.34,,Disconnected,0,,,,284.32,0.0,2,16,1,115.0,,115.0,19.9,1.767718,246,,47.86436,36,D,0,,1,20.0,1,20.0,12.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41904.882488,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,67,,54,,0,0,26,0,,0,0,0,0,,,1,,,1,18,0,0,0,104.4
2414,"2024-01-24 21:37:04",,,,,,,,LRW3E7EB1MC418960,,,0,"3.2 3.15 3.125 3.2",online,,0.0,16,1,,,0,,289.77,0,90,16,Engaged,,0,0,,89,,,,89,25.26,0,,,289.77,,Disconnected,0,,,,283.9,0.0,2,16,1,115.0,,115.0,19.9,1.759995,238,,47.861597,28,D,0,,1,20.0,1,20.0,12.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41905.291972,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,67,,54,,0,0,26,0,,0,0,0,0,,,1,,,1,-11,0,0,0,102.8
